clientid,income,age,loan,default
1261,60348.41356,60.44679037,3037.968147,0
1262,67471.1271,26.92335366,4448.412323,0
1263,30492.87567,61.6792429,4834.738644,0
1264,25640.07888,22.6564796,3105.443021,1
1265,55040.75817,52.71448411,8352.061533,0
1266,34476.70638,23.35098726,898.1339068,0
1267,23345.86645,38.29017484,4548.110289,0
1268,24426.02987,34.69642326,823.835162,0
1269,65849.88967,30.96884689,5051.302388,0
1270,60454.52565,41.05160496,7875.070926,0
1271,22680.31843,55.09158789,1743.774685,0
1272,44471.87373,19.61305844,5883.660558,1
1273,46572.32,59.12164964,721.3416051,0
1274,24369.84125,61.73937931,1366.536025,0
1275,56830.27286,37.16311407,10462.74045,0
1276,46942.99652,55.64154017,2187.065484,0
1277,42521.79071,54.74892029,6745.817708,0
1278,63188.32853,51.14162945,3960.855647,0
1279,29410.17752,23.49816499,812.3235343,0
1280,46668.62847,57.8349421,1833.48585,0
1281,62693.26958,22.52686485,5321.712558,0
1282,65307.12748,23.72316582,1906.79553,0
1283,59589.06429,20.60976412,4191.715856,0
1284,41019.54879,23.25425304,3005.826864,0
1285,48058.87138,47.74535288,6527.990222,0
1286,50208.53002,35.02765993,729.6044303,0
1287,62526.88793,61.05217092,5835.542391,0
1288,48192.18561,29.75531818,5026.474557,0
1289,30884.05673,31.27786188,4099.902045,1
1290,36965.74248,53.76235862,6333.391588,0
1291,43536.03891,27.86690712,6427.726093,1
1292,69181.66406,39.23658259,1173.740942,0
1293,64233.0407,26.71456132,12104.53421,1
1294,52593.51506,19.53498199,811.9078625,0
1295,32282.25175,42.63495589,3345.941958,0
1296,54077.84328,57.12066029,7149.066896,0
1297,51595.35748,28.46181675,385.4033625,0
1298,23097.37648,53.76303351,4517.579801,0
1299,27407.0562,26.15943832,2949.931674,0
1300,64395.29807,63.17131965,10054.63464,0
1301,60432.21666,41.92232593,6300.868939,0
1302,42990.98283,29.52880839,4665.581021,0
1303,41581.88992,22.85122067,7895.112865,1
1304,53289.06529,47.45984368,8047.140754,0
1305,22372.50524,31.49304954,1118.926064,0
1306,57119.73969,22.33448761,10211.72193,1
1307,31112.05942,49.61600423,424.3521316,0
1308,68936.32135,43.36505621,11073.1585,0
1309,20436.33129,56.94096616,2356.18197,0
1310,20583.61217,21.98976744,53.18620734,0
1311,58988.3058,19.9765914,4728.259542,0
1312,45311.83184,26.928215,3103.812228,0
1313,60856.83099,37.07050063,10238.4963,0
1314,45818.28325,48.45083936,8137.164403,0
1315,20904.55548,41.0178787,2606.023776,0
1316,49908.29187,29.55094038,2903.036128,0
1317,55988.29528,31.08703947,7745.754809,1
1318,62125.25811,21.08586764,5700.457195,0
1319,48822.72096,60.94434946,599.347887,0
1320,29976.8291,57.6661531,3796.03274,0
1321,41944.26819,61.13506293,1203.700529,0
1322,36970.36044,33.70459912,1268.506383,0
1323,39992.71911,20.8266799,4999.202015,1
1324,42450.54304,61.61424618,6210.280587,0
1325,42146.93762,23.72052181,7367.258247,1
1326,52841.51644,18.44602338,5957.386324,0
1327,66418.95631,62.64878626,9340.544462,0
1328,44047.66656,27.31337199,2096.917501,0
1329,24821.21413,19.24390259,874.3242555,0
1330,35583.61854,63.05439716,27.25248225,0
1331,25289.60724,21.28056335,2130.793535,0
1332,39770.12866,45.19093801,280.8785474,0
1333,59511.1387,29.27411054,2520.514452,0
1334,51211.65404,45.62856826,4093.360006,0
1335,56530.49727,45.54492831,5957.993317,0
1336,42604.46298,41.93638103,7942.168145,0
1337,66642.00775,56.16766872,4958.067776,0
1338,35527.83449,47.44952906,325.1195915,0
1339,66896.76531,31.54546803,387.3944203,0
1340,51980.35954,35.41570329,6243.04503,0
1341,40081.42056,43.11674328,770.7775496,0
1342,50167.67175,42.04748763,5592.651807,0
1343,39545.95959,43.70086672,5787.658045,0
1344,43372.39761,55.1945837,474.5253267,0
1345,33084.16985,59.02910226,5762.469958,0
1346,53187.97965,63.55816426,4879.846139,0
1347,48290.88046,30.03676084,4902.975221,0
1348,66078.76935,45.53632503,3664.621452,0
1349,51547.16666,53.11192749,6563.41158,0
1350,39393.14058,52.73927401,5415.054667,0
1351,69592.01083,63.238625,13025.05657,0
1352,54588.50119,31.07765403,2847.819173,0
1353,44964.0106,48.41480327,693.2147138,0
1354,46081.64555,50.06910454,1487.786041,0
1355,45564.01535,22.28801022,715.8366044,0
1356,62657.60254,28.17425706,5771.088254,0
1357,67921.63211,35.85197819,1399.875472,0
1358,59514.01238,57.01784581,2504.722649,0
1359,48422.53611,41.85424768,3520.565901,0
1360,22001.31745,31.61728481,2155.812173,0
1361,52529.69877,18.81280424,9808.19094,1
1362,24061.46316,34.51152011,3980.578783,1
1363,23450.87213,34.40636966,1419.805523,0
1364,32866.57824,44.88061703,6037.007733,0
1365,30958.90796,43.60356595,1558.930765,0
1366,27550.89527,29.73292642,3944.219318,1
1367,36024.93789,51.80688647,4155.44929,0
1368,46801.27429,34.60522061,5315.97382,0
1369,27082.71898,60.27796277,4990.557123,0
1370,65435.03538,19.84650416,12727.99755,1
1371,59295.74108,51.34979947,493.7144299,0
1372,45435.26724,21.04219778,2143.386972,0
1373,61742.60958,34.55981004,326.9895676,0
1374,31396.86601,34.99668137,3719.230135,0
1375,35916.70415,53.54044336,6401.189486,0
1376,43969.60416,25.48304865,7455.920157,1
1377,60624.81537,39.85778773,6740.716136,0
1378,69939.32968,55.63762125,2225.224533,0
1379,69755.32016,44.54368228,13766.05124,0
1380,69478.39876,22.65633974,10229.40788,1
1381,34192.16052,27.9972893,5233.663228,1
1382,57457.85794,50.71466253,3608.805202,0
1383,63910.33466,56.63563264,8986.718948,0
1384,26643.80899,19.28962851,1413.783224,0
1385,23985.07542,24.4328115,2284.209129,0
1386,63660.64881,50.28296012,7832.572411,0
1387,44102.33009,21.0142084,842.5690773,0
1388,29409.8059,41.61039681,3388.560923,0
1389,49294.65931,37.25489393,4574.85478,0
1390,39553.64738,53.69063324,7063.898036,0
1391,68583.04105,57.08784007,2922.288685,0
1392,31060.60626,53.27721306,3729.97465,0
1393,29190.32462,60.29122269,5239.594773,0
1394,63437.70015,54.62814035,11963.36422,0
1395,35243.06323,35.62987754,748.9407179,0
1396,36475.35353,63.3304318,413.3111631,0
1397,63271.60883,23.34209813,11298.17219,1
1398,45540.32552,59.31814027,1490.470251,0
1399,68565.3855,21.21090931,1231.537368,0
1400,20063.09958,24.27833881,2495.132991,1
1401,44222.2622,55.86147245,7443.486707,0
1402,67839.24446,47.78258022,5609.326602,0
1403,54009.69228,49.40990043,884.7355047,0
1404,52234.07535,47.98450551,9255.842934,0
1405,28423.13147,61.67145866,5282.849182,0
1406,52623.43759,50.41852689,1156.319703,0
1407,25636.33357,55.7820572,1239.688258,0
1408,60842.94116,60.25514261,6608.968795,0
1409,36727.746,58.18465417,7287.540764,0
1410,63830.74744,35.1387838,5271.626982,0
1411,43108.41456,22.29196192,647.8793786,0
1412,25285.26113,19.81954403,1027.577792,0
1413,57646.24291,62.87074846,1452.493378,0
1414,51027.56761,61.50629662,3313.30041,0
1415,37389.77238,34.44216878,7365.938916,1
1416,65017.59349,26.91783316,1017.166545,0
1417,20595.93458,45.47522442,1330.067638,0
1418,56445.47391,55.66152026,6875.579683,0
1419,60864.32175,44.14129754,3704.032126,0
1420,51231.01043,62.58516727,813.0279887,0
1421,41103.13692,63.07950736,3644.301903,0
1422,56267.05082,43.12014146,8238.115021,0
1423,20774.84582,35.58814413,1347.331612,0
1424,46424.22123,59.20610592,4087.180707,0
1425,29909.554,62.72826528,4495.278753,0
1426,62808.50507,56.77153074,6465.75059,0
1427,41243.80514,52.07526842,4161.573148,0
1428,46089.14789,63.29653317,1618.218357,0
1429,69191.23338,57.38518469,6270.574035,0
1430,60846.66501,32.67339488,8974.492021,1
1431,66558.93437,48.51616071,3090.992455,0
1432,27428.28187,54.32718563,1287.632081,0
1433,60912.79896,60.68736389,3870.333893,0
1434,28127.50945,41.48682721,3279.557824,0
1435,64029.54348,36.15775109,1644.339177,0
1436,61836.73562,29.54548658,10971.97464,1
1437,37005.07185,58.89032024,1068.887398,0
1438,56003.5734,18.25026519,3639.900038,0
1439,58038.92625,54.00212561,538.2305227,0
1440,29237.2562,24.59757384,23.91642787,0
1441,33265.79055,21.58345902,5968.442038,1
1442,66236.92716,35.91910784,2756.9723,0
1443,41978.7125,52.53010216,1603.924862,0
1444,63453.22313,23.91570541,10668.36351,1
1445,24985.59066,50.1327548,2017.139948,0
1446,53593.1132,62.88581,1428.189214,0
1447,54179.72187,52.90507993,10028.01586,0
1448,20126.41377,36.46094444,1432.355862,0
1449,51180.83971,56.78991141,2875.44523,0
1450,36455.70151,38.47891862,3437.076895,0
1451,39188.94529,22.39910978,3545.162249,0
1452,47852.9269,38.93593926,3295.320061,0
1453,20014.48947,43.2022035,2426.306223,0
1454,28630.00951,27.29153003,4406.995056,1
1455,66688.91312,48.08527027,9690.308798,0
1456,53226.19441,43.61874729,5686.643116,0
1457,35609.47835,47.88639354,2574.093432,0
1458,64065.68286,43.28767314,771.7174942,0
1459,54935.65838,42.95419475,7921.83051,0
1460,67800.58133,28.94329698,5035.139378,0
1461,46893.33671,43.68609808,9131.864419,0
1462,54648.96698,56.49055625,10674.77021,0
1463,31410.50729,36.20457331,5797.292398,0
1464,36989.58954,33.75563245,556.5559407,0
1465,33198.12828,30.14201203,4285.386912,1
1466,47704.38083,21.84036088,2717.079485,0
1467,30569.5727,37.47767833,4752.557572,0
1468,61398.68707,63.2944038,9008.154521,0
1469,67750.82599,33.51874317,6855.986311,0
1470,47637.86203,51.05145093,6708.673591,0
1471,38357.51752,25.54630783,2548.413916,0
1472,43156.30527,27.84683467,2413.011907,0
1473,41101.54295,35.65403369,5240.114373,0
1474,59475.49718,36.73713048,2628.262124,0
1475,40708.91941,32.81676887,5532.343843,1
1476,30391.4733,59.26477079,2072.634066,0
1477,46024.14456,24.17451622,4318.377722,0
1478,66529.48522,59.42979515,6337.674939,0
1479,68115.98033,37.29177117,7458.559482,0
1480,38423.08429,29.20911929,3676.568354,0
1481,33227.28018,23.14898157,6470.410381,1
1482,61674.45723,54.82930153,4054.551771,0
1483,26931.06825,41.28060416,3668.646773,0
1484,60040.99384,44.1414116,2659.694541,0
1485,26181.24241,42.66303152,2618.973497,0
1486,61552.21751,61.08761215,4042.539734,0
1487,29705.07473,41.83413714,1912.205091,0
1488,53934.81227,21.47434043,2085.817639,0
1489,23007.38788,48.97252372,2296.795327,0
1490,48552.84341,29.37808354,5650.889688,0
1491,66370.88876,63.11349631,5176.361161,0
1492,49140.26986,43.64116195,8832.651707,0
1493,39684.9818,33.62885053,2590.928175,0
1494,32025.40445,37.50658678,217.488528,0
1495,55568.17946,42.75697379,6114.867546,0
1496,45898.51352,24.6631496,5617.178645,1
1497,39217.90992,30.10142049,864.6240529,0
1498,34070.604,27.29405159,1401.685061,0
1499,66768.36121,49.13087482,4255.367636,0
1500,31400.85843,62.58585538,4464.404268,0
1501,49335.75726,43.62837513,2549.620474,0
1502,51774.05251,47.78184138,1508.761776,0
1503,43064.64735,43.9394257,787.0471897,0
1504,41226.13468,49.1241523,2155.660059,0
1505,43044.51778,60.84842437,1661.71346,0
1506,33546.29204,54.69847514,5347.295507,0
1507,69209.33087,26.03284952,6284.833573,0
1508,32291.54455,39.17461364,277.3875685,0
1509,66274.0729,21.82560426,11576.54224,1
1510,34102.7912,42.05373123,1269.254575,0
1511,21144.56287,21.35588554,703.363923,0
1512,41049.97459,49.84094132,5890.113644,0
1513,36351.27773,33.863571,6619.832683,1
1514,63144.45921,32.09867363,812.5725496,0
1515,32086.91354,28.41077647,6362.390354,1
1516,28873.16732,62.23474707,992.5777177,0
1517,65359.29615,18.60512247,7707.240563,0
1518,49064.28847,43.37234458,5636.35344,0
1519,23763.06056,39.39309718,2950.314863,0
1520,51845.94256,43.41943507,8750.832088,0
1521,67035.32642,46.09920974,11276.62254,0
1522,49240.7625,53.25457982,8004.35984,0
1523,36132.32759,18.71333256,3009.39734,0
1524,67006.80649,36.1980031,3692.169172,0
1525,39453.64561,32.4015456,436.9352469,0
1526,52205.60706,24.64014386,1135.152226,0
1527,46319.4168,45.14678836,1523.072058,0
1528,29398.72742,41.41217588,4673.766198,0
1529,31135.60771,19.00967065,2457.91369,0
1530,65603.81676,19.02164232,11775.35458,1
1531,41362.50837,44.36380808,607.965612,0
1532,60302.559,52.18494901,6509.698608,0
1533,54468.27921,23.87681513,68.62545627,0
1534,47683.71578,32.30653595,4752.287877,0
1535,38160.1165,31.3281223,3429.901579,0
1536,22925.81208,34.74104443,2547.279742,0
1537,64087.85881,38.03717583,722.5195892,0
1538,65824.51566,40.62192013,2643.106432,0
1539,53451.93154,49.65761603,10529.72349,0
1540,36455.48471,35.26034072,2464.162321,0
1541,39573.34144,29.13702618,5785.884275,1
1542,41052.36578,49.91170718,4652.951748,0
1543,37895.18173,54.51514932,6071.340205,0
1544,44827.23377,56.29849542,2639.916846,0
1545,28341.08677,39.96176879,2248.242914,0
1546,56887.2028,36.41703326,10969.59669,0
1547,25146.59568,21.05419926,2890.652793,0
1548,54739.16452,28.02186979,7218.968224,1
1549,30497.20451,28.47694441,4573.59409,1
1550,25358.89794,41.17179443,2220.2256,0
1551,29993.5633,49.05577318,2749.585697,0
1552,64675.77948,30.51510922,4628.603003,0
1553,56256.03887,22.16050255,5452.244532,0
1554,31702.3343,28.4226721,3587.722389,0
1555,34113.11328,30.83356232,6360.154897,1
1556,44666.01285,54.7025233,7548.444373,0
1557,39421.36684,26.43064278,6111.961017,1
1558,21683.19372,46.02739322,339.5922689,0
1559,65697.59284,36.28615968,5644.653159,0
1560,68657.7893,35.76410817,2427.949887,0
1561,66981.413,27.48095465,6678.5628,0
1562,45971.13349,27.39847292,4776.490486,0
1563,42965.99275,45.19554599,8109.051409,0
1564,50895.81034,18.95700206,5556.83987,0
1565,46175.03194,36.91534391,1064.081875,0
1566,44984.89912,51.74721229,4584.611816,0
1567,66941.86486,22.54073556,12380.62471,1
1568,31022.14485,39.17585766,6144.939436,0
1569,46583.1996,32.70437491,6241.270508,1
1570,56201.84143,43.27752018,8346.320922,0
1571,31587.06486,56.32561627,2677.825713,0
1572,40716.19089,25.80565159,2389.700759,0
1573,64966.06564,28.37929369,11495.7311,1
1574,68503.20589,19.28053543,3580.463677,0
1575,33867.50226,30.15785425,5714.026374,1
1576,54195.01517,39.30174824,6649.801459,0
1577,50565.33709,62.65586538,693.1964169,0
1578,57216.10102,31.82232807,3554.389365,0
1579,29849.96714,39.92872415,3678.899676,0
1580,29072.15179,38.47588837,1589.438432,0
1581,29775.14222,21.03497172,3327.236235,0
1582,46672.71314,54.54870377,1408.497717,0
1583,66393.71115,58.61227209,9540.416626,0
1584,29338.25645,25.69012912,5120.406797,1
1585,67289.58568,26.72740046,13376.79771,1
1586,45980.33434,31.94832367,5929.09803,1
1587,34163.62565,45.78271792,6617.400172,0
1588,52216.8158,23.637136,6803.333393,1
1589,62313.27763,60.91730571,925.7955921,0
1590,49205.6371,24.62202976,3393.856589,0
1591,65688.7315,24.56447541,3673.870415,0
1592,43489.82845,51.73379038,6501.041226,0
1593,40966.67453,46.75507215,2393.524149,0
1594,37261.44712,23.71839249,2075.519822,0
1595,58775.40389,45.6972166,5673.599822,0
1596,39395.83041,36.37047119,7557.873338,0
1597,21144.16215,58.39219715,987.7941458,0
1598,33126.13272,50.96395425,4169.992872,0
1599,30931.50602,35.88248498,1074.787904,0
1600,31936.94201,59.03712775,4087.995048,0
1601,38157.02968,51.52814013,5628.012004,0
1602,21032.81869,30.08246411,4024.089367,1
1603,50238.53247,34.55520077,2567.615154,0
1604,67346.66246,34.90151683,6752.122458,0
1605,33261.64602,18.22962939,586.6510962,0
1606,53113.0361,59.43689228,10080.52438,0
1607,42749.99032,56.41909458,4626.538637,0
1608,42108.19992,26.99135128,1020.978164,0
1609,61344.53221,20.17553224,7172.654332,0
1610,54738.68229,26.77192946,6210.728279,0
1611,69695.15045,26.42448341,8418.25316,1
1612,62507.35478,27.95702726,6590.77723,0
1613,61922.77464,24.808657,1933.08292,0
1614,58023.72377,42.75183866,2785.779563,0
1615,27010.88377,36.60962245,2373.175255,0
1616,21194.61617,25.91319002,1102.848094,0
1617,68338.0974,34.33447148,12840.69671,1
1618,67772.79368,41.51526086,5037.933861,0
1619,67131.80269,58.06280852,2271.404537,0
1620,33159.21728,42.34317793,2135.532137,0
1621,66087.08847,51.14572202,11039.28872,0
1622,60362.34427,24.69412307,10306.70536,1
1623,54609.46518,18.41373634,5618.20457,0
1624,63637.28183,26.85198754,9955.225362,1
1625,40918.5703,37.18584542,3813.699268,0
1626,51486.13032,33.55102974,3955.113351,0
1627,44896.25649,48.61068103,3787.639141,0
1628,24877.68441,29.82362039,1546.422886,0
1629,52263.3555,34.29609224,10161.94667,1
1630,42775.52551,39.22708316,6145.987757,0
1631,67064.01367,18.17604345,8945.289469,1
1632,50307.94468,51.91293237,7207.941173,0
1633,37432.68096,22.66916169,4445.502385,0
1634,30084.15883,18.45082514,737.2537244,0
1635,61427.41464,20.10800883,2163.312487,0
1636,54718.85279,29.52485768,2883.284107,0
1637,47923.57551,57.21906913,6931.716435,0
1638,22880.7276,18.42886766,1909.215139,0
1639,46118.5501,23.97400067,2728.311486,0
1640,35082.38569,41.15368948,2918.477721,0
1641,38387.32228,30.0760336,6453.507839,1
1642,57413.57224,43.9119505,9421.298413,0
1643,28198.09734,62.43771619,4370.793619,0
1644,50117.85704,32.82728384,3599.068821,0
1645,34876.33293,53.41569725,3102.347059,0
1646,64126.49168,19.29785353,4956.941565,0
1647,41916.69268,48.14870817,6106.109586,0
1648,50052.29293,27.4822349,5589.328271,0
1649,39158.91751,41.29678218,6887.738421,0
1650,62219.03754,19.5239827,5831.521429,0
1651,67151.31861,51.65509895,3941.698673,0
1652,46166.16313,25.99612062,901.7531177,0
1653,23881.78651,32.89370972,1190.630105,0
1654,48445.11312,38.97956768,8733.442215,0
1655,32441.65201,58.70955658,840.7142066,0
1656,33820.18651,61.05088434,4342.178111,0
1657,61812.90135,52.96198773,3124.312409,0
1658,25347.57266,61.64539487,2188.503086,0
1659,33965.52371,43.91274646,3123.898738,0
1660,23641.70268,56.81360339,4203.50356,0
1661,50660.90425,52.16866404,7511.003494,0
1662,44037.24398,58.44050724,5269.518403,0
1663,51657.12396,35.41469759,609.3508858,0
1664,46573.24438,53.11079369,5533.292189,0
1665,26922.46222,44.15557121,3950.00079,0
1666,48414.25154,21.95358986,2105.709505,0
1667,43974.84053,47.43241103,8371.493105,0
1668,65913.83201,22.7890518,12972.41836,1
1669,64715.99897,60.93941035,11173.80845,0
1670,25481.98791,48.36229289,4005.816148,0
1671,54170.53261,37.44105072,1048.932372,0
1672,51653.70474,19.877512,1853.419156,0
1673,66054.50623,39.07713889,10321.0987,0
1674,60019.44714,19.38241478,6978.347128,0
1675,31523.95286,62.27492278,5697.021469,0
1676,65660.94854,22.19499034,93.15264188,0
1677,61893.48364,19.1799065,6038.162662,0
1678,49230.09821,47.84611477,8375.729867,0
1679,38337.82947,55.50695263,5691.09349,0
1680,64016.43339,44.27695019,10048.39421,0
1681,46308.64516,40.70646159,6815.485141,0
1682,66209.14427,45.18819383,7134.656119,0
1683,47770.71142,33.94936609,5366.868793,0
1684,29856.48632,18.05587449,4731.816864,1
1685,21451.49729,52.18401962,1719.038044,0
1686,59673.17045,57.28667146,7533.679839,0
1687,47481.42964,20.49522153,9402.876118,1
1688,36219.77291,56.83890067,4280.794199,0
1689,59458.70434,56.43017456,1513.327637,0
1690,67010.84098,51.5222956,11646.91061,0
1691,58693.41942,27.17628489,4033.153519,0
1692,43041.04139,46.99845733,2245.505278,0
1693,31920.41272,52.15906047,217.1879621,0
1694,32771.12541,58.93258487,1853.68197,0
1695,55487.14713,32.10271948,178.6924716,0
1696,68406.80717,46.05627261,2491.460861,0
1697,37277.12306,28.35490842,4242.640648,0
1698,39762.52658,25.66994986,3809.347155,0
1699,41674.24314,54.65833392,3203.204656,0
1700,25789.74203,45.31621115,4442.33178,0
1701,24575.05989,36.69002906,1667.748767,0
1702,58082.3601,60.15632703,9175.667318,0
1703,67881.8805,53.26011154,10503.57125,0
1704,50115.0549,26.77897816,3447.002152,0
1705,40443.20363,33.65929892,1857.252327,0
1706,65824.83738,19.67324128,154.9456163,0
1707,51199.86984,22.40357681,4064.818093,0
1708,67032.28946,44.32616679,5487.820266,0
1709,42205.6829,23.43490545,2444.737196,0
1710,37730.36211,52.42988101,5273.559352,0
1711,47398.31104,50.17342698,9041.878835,0
1712,48933.20969,50.06578295,5071.371891,0
1713,53078.85583,49.17618969,10566.35387,0
1714,53236.993,57.93261219,703.6021978,0
1715,58121.95469,58.36380871,5161.107409,0
1716,57261.15139,40.23255914,2527.755923,0
1717,52102.5909,19.37246483,8799.819842,1
1718,45165.92595,37.90000438,5534.550798,0
1719,58809.29247,37.45918855,5470.587846,0
1720,36598.34047,41.96212964,6849.29481,0
1721,62096.28261,25.02343215,8034.747774,1
1722,68114.07098,47.19519398,4325.099268,0
1723,67978.46685,23.45665138,7382.502551,0
1724,26615.5243,53.35032216,3458.193614,0
1725,51254.37001,50.6494071,8747.208629,0
1726,34428.97264,27.3684103,6016.615091,1
1727,60974.58714,33.89574856,6165.65882,0
1728,63330.73455,30.23024362,5170.899852,0
1729,58168.47407,27.47152114,2935.367657,0
1730,59579.60921,51.1302136,2319.362857,0
1731,52219.8955,47.67986773,6560.469542,0
1732,28700.87259,28.79704182,5090.310491,1
1733,27193.74305,21.40959607,4518.858351,1
1734,67417.571,29.91098356,6478.402532,0
1735,57341.43277,23.47849796,784.8948568,0
1736,64056.53612,48.86906318,5982.805039,0
1737,66370.69351,38.40550487,5906.034309,0
1738,45045.43165,58.62369495,8489.405985,0
1739,58609.13148,22.09757985,4270.532996,0
1740,53289.06797,32.30020689,7395.513416,1
1741,60309.32883,34.37905483,2343.073833,0
1742,45139.48639,19.61720917,1743.691464,0
1743,22815.64061,61.72656548,2749.079844,0
1744,45215.01469,27.83884812,383.8501673,0
1745,40568.07518,35.94146628,5990.318608,0
1746,43721.25181,55.12770834,5923.392464,0
1747,38129.75487,19.08440959,3964.729278,0
1748,22547.96164,57.62641276,2957.295712,0
1749,57468.05944,62.265046,8452.955624,0
1750,25534.67352,37.87175619,1084.966942,0
1751,26325.50339,56.35027775,3336.131472,0
1752,65913.83084,36.47775765,11738.91571,0
1753,67119.13596,18.05518851,2725.240313,0
1754,62020.46813,56.65353651,114.2098881,0
1755,37965.84934,27.8285796,299.0547059,0
1756,62114.85602,30.74947746,12115.89231,1
1757,36871.06176,46.03436164,792.7110544,0
1758,65030.90935,36.70069066,2231.976166,0
1759,23193.6046,41.93605652,548.5961163,0
1760,59568.62432,40.55891909,7685.326744,0
1761,50527.58417,26.65296268,5639.245689,0
1762,60776.11021,34.20694181,10382.43968,1
1763,61632.28271,34.43080878,3028.591328,0
1764,45930.45265,49.99133072,7765.252827,0
1765,25857.76559,41.75835442,1810.232339,0
1766,55093.92123,55.17608333,6485.30159,0
1767,42301.33448,19.50343568,1480.61489,0
1768,51903.53425,59.76266204,8807.867971,0
1769,64398.14616,35.5975403,1674.905633,0
1770,41089.51083,57.62741738,997.1841685,0
1771,36727.5509,24.59731819,794.5568182,0
1772,38163.39454,63.25165246,454.3076768,0
1773,35949.89641,56.7387456,3680.177028,0
1774,44979.80219,32.5319016,6045.089487,1
1775,48211.58184,30.55734418,2606.124698,0
1776,28267.08995,54.6462767,965.3732272,0
1777,33816.22334,60.24819138,5265.743252,0
1778,33078.99598,36.32719969,6278.316279,0
1779,36019.8172,42.84566569,2987.962123,0
1780,34238.53029,63.43418801,6002.93511,0
1781,62064.52068,22.82585726,2972.381023,0
1782,44867.61524,55.81275256,366.1011044,0
1783,37162.88822,28.87660671,3110.531147,0
1784,65680.94802,62.77942662,8838.231305,0
1785,58772.85748,46.50503835,7048.005343,0
1786,32435.24811,43.06626362,5685.405228,0
1787,58028.2132,50.09548172,5753.895027,0
1788,60595.27533,62.22070887,4534.490222,0
1789,36565.80389,19.89940228,1888.334736,0
1790,20742.69697,61.59842116,2295.818094,0
1791,46666.63801,18.74557575,7677.823856,1
1792,32203.56694,61.16757056,838.0214411,0
1793,36535.31539,29.87489182,271.7251877,0
1794,28163.29507,58.00352914,2121.151956,0
1795,39019.35774,31.79270886,3196.559769,0
1796,24709.08325,54.74520391,1915.385594,0
1797,43052.96856,31.52685355,488.9372735,0
1798,25003.91611,53.41157775,2183.713426,0
1799,46696.89266,34.199782,4732.498144,0
1800,50112.4622,41.30463745,5067.032925,0
1801,43265.90032,44.74331012,6194.07205,0
1802,67802.69446,49.03798708,13443.47318,0
1803,55408.70595,43.32280682,10300.28125,0
1804,67048.893,55.05304129,10839.91376,0
1805,40262.59764,51.79885818,6535.85195,0
1806,46427.49918,61.84653541,5671.45056,0
1807,46911.1971,23.43098081,4263.853588,0
1808,57359.55243,34.79526286,10011.41068,1
1809,34569.30464,63.64065153,6254.527617,0
1810,52797.40104,21.12701044,1080.42349,0
1811,56630.39526,57.97316146,8442.891373,0
1812,45245.73975,35.82444267,1974.009904,0
1813,20803.61454,61.89225017,758.4348491,0
1814,57717.60679,48.79781292,3153.222829,0
1815,20647.88765,20.32164556,725.4568686,0
1816,59046.45715,36.82711952,8237.046829,0
1817,62662.25883,25.29886488,1965.921357,0
1818,33614.49461,46.47308182,4837.787511,0
1819,48765.12887,50.07041654,5183.859126,0
1820,57240.75694,41.57139076,313.6279418,0
1821,49973.66646,43.91861469,363.899917,0
1822,41255.93969,45.58326501,5296.907773,0
1823,61129.72316,35.10917797,11302.76769,0
1824,48938.58344,59.70792423,3028.834619,0
1825,68648.2414,27.92001002,9425.707309,1
1826,41250.82854,39.07818304,7651.577272,0
1827,22415.65476,40.68729838,4371.715441,0
1828,24112.49939,35.97133752,3285.499948,0
1829,41692.60518,62.12124981,1708.712503,0
1830,23516.7277,27.36269519,559.9053229,0
1831,53812.22648,44.91915229,3245.041667,0
1832,29750.2948,45.54445543,3627.987077,0
1833,22633.67692,37.59693031,553.5208586,0
1834,28713.83052,54.70084552,1936.813257,0
1835,63321.90927,19.48791488,8092.98278,1
1836,35276.58799,28.57213319,6820.315404,1
1837,35914.60931,60.80509128,520.9960335,0
1838,31568.14432,63.86398451,5067.410013,0
1839,39934.06749,31.60796663,184.7443024,0
1840,48614.84968,61.30129349,5984.950784,0
1841,29838.12481,25.89508406,5913.649556,1
1842,57745.35888,36.72961032,5540.464047,0
1843,44447.5293,32.71813418,2714.403108,0
1844,51768.00534,30.54451147,6632.036203,1
1845,34891.14044,55.04893523,6152.314492,0
1846,45382.8079,42.51634459,2742.454975,0
1847,40719.49032,22.9269144,6415.086244,1
1848,55145.78501,57.88245864,8968.678877,0
1849,48752.42408,30.76336091,8934.785761,1
1850,55763.42742,30.58544797,7913.837734,1
1851,36431.16141,46.45279704,6783.361363,0
1852,40522.82828,63.88714083,7720.780489,0
1853,42465.66975,58.01657008,7314.976322,0
1854,38561.94404,45.87983104,4831.111171,0
1855,54957.44967,59.50636724,6976.463275,0
1856,24822.06984,29.02037885,2361.166802,0
1857,25252.48774,23.78830375,434.8674516,0
1858,25671.74258,18.74645599,2272.14762,0
1859,60672.14559,43.05590862,6279.687007,0
1860,60729.94924,40.77350178,5006.850087,0
1861,40240.72756,26.95900532,7498.630447,1
1862,57513.81746,33.09201951,6921.491029,1
1863,64287.39763,45.88390644,6301.594778,0
1864,48428.03365,33.93239331,7718.479795,1
1865,55313.83225,25.21256484,9733.113189,1
1866,27045.39957,50.22120054,2503.7884,0
1867,58216.07198,27.40448065,9581.833306,1
1868,34722.96483,22.22338695,4073.411901,0
1869,58503.77101,42.37251293,7050.432526,0
